drug_id	dname	smiles_cleanup_status	n_active_bits	fraction_active_bits	n_atoms	n_heavy_atoms	n_fragments	molecular_weight_rdkit	formal_charge
64	Doxorubicin Hydrochloride	original	72	0.03515625	40.0	40.0	2.0	579.9860000000003	0.0
65	Eribulin mesylate	original	85	0.04150390625	57.0	57.0	2.0	826.0150000000002	0.0
66	Erlotinib hydrochloride	original	48	0.0234375	30.0	30.0	2.0	429.90400000000017	0.0
67	Estramustine phosphate sodium	original	62	0.0302734375	35.0	35.0	3.0	564.3540000000003	0.0
68	001, RAD	original	106	0.0517578125	68.0	68.0	1.0	958.24	0.0
69	EXEMESTANE	original	41	0.02001953125	22.0	22.0	1.0	296.40999999999997	0.0
70	floxuridine	original	39	0.01904296875	17.0	17.0	1.0	246.194	0.0
71	Fulvestrant	original	62	0.0302734375	41.0	41.0	1.0	606.7820000000008	0.0
72	Gefitinib	original	60	0.029296875	31.0	31.0	1.0	446.91000000000037	0.0
73	GEMCITABINE HYDROCHLORIDE	original	41	0.02001953125	19.0	19.0	2.0	299.661	0.0
74	hydroxyurea	original	10	0.0048828125	5.0	5.0	1.0	76.05499999999999	0.0
75	ifosfamide	original	30	0.0146484375	14.0	14.0	1.0	261.08899999999994	0.0
76	Imatinib mesylate	original	69	0.03369140625	42.0	42.0	2.0	589.7220000000003	0.0
77	IMIQUIMOD	original	37	0.01806640625	18.0	18.0	1.0	240.31	0.0
78	Ixabepilone	original	67	0.03271484375	35.0	35.0	1.0	506.70900000000023	0.0
79	Lenalidomide	original	39	0.01904296875	19.0	19.0	1.0	259.265	0.0
80	letrozole	original	29	0.01416015625	22.0	22.0	1.0	285.31	0.0
81	lomustine	original	30	0.0146484375	15.0	15.0	1.0	233.69899999999998	0.0
82	55-86-7	original	13	0.00634765625	9.0	9.0	2.0	192.51700000000002	0.0
83	MEGESTROL ACETATE	original	48	0.0234375	28.0	28.0	1.0	384.5160000000002	0.0
84	melphalan	original	32	0.015625	19.0	19.0	1.0	305.2049999999999	0.0
85	6-Mercaptopurine	original	20	0.009765625	10.0	10.0	1.0	152.18200000000002	0.0
86	methoxsalen	original	31	0.01513671875	16.0	16.0	1.0	216.19199999999998	0.0
87	mitotane	original	25	0.01220703125	18.0	18.0	1.0	320.04599999999994	0.0
88	mitoxantrone	original	31	0.01513671875	32.0	32.0	1.0	444.4880000000002	0.0
89	Nelarabine	original	45	0.02197265625	21.0	21.0	1.0	297.2710000000001	0.0
90	Nilotinib	original	70	0.0341796875	39.0	39.0	1.0	529.5260000000002	0.0
91	Pazopanib hydrochloride	original	58	0.0283203125	32.0	32.0	2.0	473.9900000000002	0.0
92	Pemetrexed disodium	original	57	0.02783203125	33.0	33.0	3.0	471.38100000000026	0.0
93	pentostatin	original	44	0.021484375	19.0	19.0	1.0	268.273	0.0
94	pipobroman	original	18	0.0087890625	16.0	16.0	1.0	356.05800000000005	0.0
95	MITHRAMYCIN	original	86	0.0419921875	76.0	76.0	1.0	1085.1560000000004	0.0
96	Pralatrexate	original	61	0.02978515625	35.0	35.0	1.0	477.4810000000003	0.0
97	Procarbazine hydrochloride	original	31	0.01513671875	17.0	17.0	2.0	257.765	0.0
98	Quinacrine hydrochloride	original	53	0.02587890625	29.0	29.0	2.0	436.4270000000002	0.0
99	RALOXIFENE HYDROCHLORIDE	original	52	0.025390625	35.0	35.0	2.0	510.0550000000001	0.0
100	Romidepsin	original	59	0.02880859375	36.0	36.0	1.0	540.7080000000002	0.0
101	Ruxolitinib	original	51	0.02490234375	23.0	23.0	1.0	306.37300000000005	0.0
102	(-)-Rapamycin	original	100	0.048828125	65.0	65.0	1.0	914.1870000000001	0.0
